,df3952cd-2a69-4685-a128-4707ebaf936d,b4d90c3d-c174-4379-bb7f-735956bc43d1,d49349f0-da3e-4573-b780-1fd1e9a75b86,9c88ac16-1131-4894-a89b-9819b197dc04,449f8345-f732-4c63-85fd-40444b088fb1,d2adcb6e-4f00-4b90-a4b5-ef8587232318,b8024b43-c91a-41c3-8440-dc5e287b616e,aecce2be-add3-461b-928c-2fdfbece0b9a,654e33c8-374f-4ce8-a550-f97c2bb093f6,10de5540-33ff-47fb-acf2-5f267b263fa8,779388eb-8467-40c0-87a6-4a3c29ac5d03,6ddd0ff8-3331-498d-991c-a864fa654202,a7e93e70-6e34-4264-84fe-3c5450e2a4c0,a4017d00-9cba-4fe7-a119-5af49e954985,8562a7aa-a694-4241-87e0-eebc8c5939b6,baaa9216-5723-4c6d-9131-fbe2932c894a,4f41b882-4bd7-4829-b58b-ecd727aacb08,5759aaab-b7f9-4f26-8220-3bf108ce2a05,72b2404a-d1e8-431b-b88e-ba074a93fcc7,fbe23aa4-6022-43fd-84a7-816fc26aa70b,43ed0e15-cbd1-4874-a80f-3476a933d269,20546ab7-8bc8-4afe-92f0-1f8187bd0fee,04af9077-0b70-4fed-8a2a-20dcde777ee2,94aee06f-a78c-4b09-899b-c2adc4236d59,fdbc648c-6156-4318-9b42-38cd6ae8b55d,ccc33547-bc30-418e-8199-2c8d72463d8e,8fbc742d-250d-449d-881c-cb4e8aaf9963,abc68835-423f-457b-a799-092b2773f6f2,7b618efb-e77b-45d8-8cc9-013091c47850,26089d4b-1d2b-449d-b2c8-c4bffd8d528c,98b61247-e6be-41c9-82fb-0707aed560bf,113795b5-2370-437e-abe7-b8af9b8b7e6d,a6227213-4b2d-4724-856c-5bea2305eef3,f8a645f2-d3a2-4cae-a72f-e1d60bd82521,45718b04-9e75-473d-8379-0c2b7c19a558,80830c09-b64b-444b-9345-ea0b95d29961,eadde7b6-e84c-4024-a757-27c6bd7f9898,015d9212-a8b5-41cd-ba0f-15d58cee8812,50263829-8b9a-4ce1-93cc-43fa3ff76c36,f2c1fdf5-fb77-46c2-ad66-6f619a1182d6,65a73095-0cdf-4fd4-baf4-df819119f677,fb727248-4e01-4c6d-b12b-1d5b7ca4baa8,142cee17-f038-4def-898e-06a44cb0a64d,52aada7e-991e-4592-8ea1-cae3bba3485e,af7e5686-500b-427d-8837-d0de43b2c6c5,2fcbfc64-7b10-4b42-8006-8a08c26faf99,4d2e2283-d9d8-45a3-a0d0-c77f080ce962,53baf666-fde5-4fb3-b4bc-8573b88c4c6c,4c77757e-519c-47f1-badd-3ed502c37629,2b3f8df4-dd8b-4513-9969-a07939471426,ce1a4049-39d6-4ee0-b749-736e9f5d4a75,bf7b2929-6c9e-4def-839e-1f3d0da421dd,d3e5d69d-17f4-4f56-95d8-33c772e3147f,812c8bc3-4ea9-41d2-9976-34877d45898b,eca73ec1-d809-4706-87e3-fd99181756fb,4740481c-2af3-49c3-b3d7-7a338282e646,fdf46855-e0fb-4b1b-9c90-2edea22873d6,3f092dde-71fa-42f6-b52d-77a6d01e7d07,35fba664-a88b-48dc-acd8-760420c0de3b,3ff7129d-93a7-48e2-995c-2f5bee0ab24a,94f0fd64-596a-4db6-8504-27d00ae739b9,53af003f-3a7f-4e89-8a44-389a7faa480e,33c58663-dd1a-454b-8c54-a465109b8019,9ebac7d2-9de7-4ba9-b635-feffd1f04be8,426c7680-32f7-4f5b-9ed2-e86947a09d1e,3b01d7c2-6b03-4f89-9a4a-2319be55878a,90bb103c-eeda-4413-9efa-3d67bcd82839,fcfd8c8c-9f44-4ba6-a34c-ba0ead2d1c79,a394fa35-44c4-46ff-829f-595e659ea86f,59569e70-0fba-44d9-8221-2e30f50e9c83,cde33ec3-91ac-4c33-a68f-b08e142e04a2,e3b39a93-04d2-4428-9b19-e30de286055f,d74ec796-b1ef-4836-9392-409047c97003,70b58c19-122f-4698-961e-7f71dd514dac,3e0ced40-94e0-4887-be2f-2518c9a099fc,b96b2f74-85af-47dd-b99e-cd5c95dff6cd,05cd62a2-15b9-4baf-b164-db66520d985e,2e0a4654-d541-455b-946e-b9adcd131955,ee287df7-b6a6-4761-9fbf-f0b6a7bad370,8a7d1562-3cf2-474e-8d7c-2fc4025eb8e1,fed28e91-27a6-4d8f-b66c-85c29faaa4d5,96d24a01-b8d2-4219-84c1-f7aa886716f7,aaae5cc2-732a-4101-968f-473fa165f8f3,500628e5-2fd9-47e9-8fe7-f89ccdc907bf,ee5bef82-48ff-4fea-bb80-4a8897cb971d,e581bba5-c0e5-4517-92a6-2f805f5cd376,34d09f80-34ae-4d5b-b81e-da473c28e3cf,13e6ddbf-0c45-4bb6-8631-28e294988082,b308e822-f623-454a-8eb9-6a53b4158d14,4cdc4bc3-b5f5-4cd9-9563-c016ceb29bc3,b455efbe-4c4a-446c-9d60-df4bfd282af2,6479a950-0637-4333-93ca-ed37a617989b,c2c0ab8a-bca2-4461-8e42-0d4df70fd0e6,364ffa19-1510-4cfa-a6a5-561037963b51,af8d572a-f20d-4cf4-8bc0-aff3dd8e1ce7,ffd91203-3937-4efd-a691-8ac716bc8883,2d212b26-e08d-482e-b65b-4d397f08a024,1e8ac9ce-7e05-4367-a409-0ab4e9a7fd24,5b4f993d-2919-4529-956c-df8756f67c57,65f988d8-ad7c-4041-98e0-de0ffb57271c,cb84a2e3-c183-462e-a8c1-d8bf7b338ab2,36d09982-af60-42e1-b9eb-2dde51a64daf,7b48fc83-e90c-4cc1-8f97-75194e8e53ea,f32b3b68-4b47-4ca2-b286-504f10fadd24,79c4d594-80c3-4f59-94da-877648d3a7b8,86fdb729-e0d8-4caa-9f8d-7c45dde93133,995f09f3-af9d-4af1-adaf-7ca167fa19e6,52e4b1c8-5d1e-4947-b737-a3a68c2e95c1,d2ce968e-145d-4e3b-acb6-2d348f60b9e6,3c478500-0e41-482d-a31c-95985f18c326,686426f3-11f3-44b1-bae3-b75742244513,aef874a7-de2a-4143-95fc-5af99e2fb719,1bff2ada-3bd5-4d79-a4cd-908ec885f43e,f9bcadb2-fc9e-4366-8e51-c1bd5c76e64b,8c0d5dcb-4e10-4dd4-b99e-971ac97deefa,920fa077-2cc9-4f8f-b448-6afb1ac7d03f,58dac2e9-7732-4144-b977-e81832f7a694,755360c4-de85-46dd-b9bc-95b115361154,00fb1709-3c81-433a-ac43-378be5cc19ec,e90aab3a-f6ce-4c87-9508-8bc3f8250208,99a9c9e6-f91b-4336-9d8e-15ed9e96aaab,0490a198-b53f-460d-8bff-d1a59c384226,888fcbba-c4e9-4295-ae9e-68d331598632
PDZD2,46.310748462064254,33.38525290498975,38.844412166780586,39.06348257006152,37.385765550239235,47.608253588516746,40.434125085440876,38.89371155160629,51.54306220095694,35.54126794258373,32.976161995898835,31.94523239917977,36.47488038277512,49.95762132604238,37.17925495557075,41.17481203007519,52.7576042378674,40.10688653451811,38.92754613807245,41.59466848940533,59.97052289815448,41.83356117566644,44.16848940533151,55.189336978810665,44.33133971291866,34.859107997265895,54.283151059466846,44.24162679425837,46.48265550239235,27.582365003417635,35.44958988380041,31.849624060150376,35.10697197539303,44.33885850991114,35.21496924128503,26.169343814080655,50.16558441558441,43.93104921394395,42.56049213943951,48.214114832535884,58.965225563909776,34.20104237867396,55.21625085440875,40.86995898838004,38.61457621326042,42.84808612440192,52.56519138755981,40.42233424470267,44.65165755297334,34.20779220779221,35.671138072453864,44.30997949419002,28.922846889952154,41.73427887901572,50.707365003417635,37.22479494190021,40.26025290498975,35.8028024606972,43.91054340396445,39.265123034859876,47.54767600820232,47.66626794258373,41.307416267942585,31.315191387559807,42.91626794258373,42.01794258373206,37.09295967190704,42.90336637047163,40.23444976076555,45.029562542720434,33.45164046479836,31.149094326725905,45.512303485987694,45.749487354750514,40.0757006151743,47.21650717703349,34.552973342447025,40.16182501708818,35.2758031442242,38.00093984962406,33.06741285030759,41.29477101845523,36.42908407382092,41.48257006151743,35.068352699931644,47.23547505126452,51.2588004101162,37.23632946001367,58.75341763499658,44.95873205741627,38.335782638414216,35.44172932330827,29.311773752563226,41.931476418318525,39.96308954203691,42.335697197539304,36.35551948051948,41.747863978127135,45.21112440191388,32.60252904989747,35.46787423103213,27.802546138072454,36.49760765550239,22.02853725222146,48.96146616541353,43.55117908407382,33.45087149692413,33.73376623376623,37.74111414900889,35.813311688311686,47.70933014354067,43.63209159261791,54.0985987696514,47.480604921394395,48.072966507177036,36.89841079972659,36.63251879699248,40.30536568694463,41.485731373889266,49.70685235816815,40.414217361585784,43.4518967874231,46.056390977443606
EYS,74.65983567853432,52.01426008121636,54.0003777504958,52.19916894890925,38.59958447445462,70.8091415619983,69.63235432996505,58.447728775144014,64.19983001227689,54.512512985173295,48.4354518840306,47.3595240343753,55.3587685333837,55.46992161677212,42.21890641231467,53.24601001038814,88.30984984417792,63.043913495136465,44.01973746340542,58.23052224006044,30.74681273019171,64.136179053735,72.32788743035225,55.29880064217584,60.997544621777315,49.740674284635,84.88610822551705,58.749834734158085,63.11181414675607,41.37878930966097,54.389932949286994,47.738124468788364,51.98800642175843,61.289451317404854,38.23666068561715,38.94805930682784,51.69647747662669,68.55321560109547,55.30352252337331,76.69137784493343,52.37274530172821,54.509207668335065,76.50788554159978,55.686561526112,58.352441212579095,59.91774482954009,44.17782604589669,52.042024742657475,61.2522428935688,49.936915667201816,46.86684295023137,65.18047029936727,41.86353763339314,54.325715365001415,82.64264803097554,55.73056945887242,62.690527906317875,58.44867315138351,55.855793748229296,53.216923222211726,39.165832467655115,43.060062328831805,55.60940598734536,35.23883275096799,60.82519595806969,61.549060345641706,56.60515629426764,57.423174992917176,67.128718481443,71.6720181320238,48.593351591273965,46.72263669846067,61.60043441307017,67.86051562942676,54.999244499008405,61.15412220228539,52.43384644442346,54.33959769572198,51.986117669279444,49.2820851827368,50.487675890074605,55.71744262914345,50.0686561526112,57.77920483520634,59.07762772688639,63.55283785059968,66.72471432618755,55.47672112569648,88.47785437718387,62.263669846066676,58.08905467938427,50.245348947020496,45.11710265369723,58.27547454906035,56.167249032014354,61.2216451034092,57.95353668901691,72.29521201246577,35.47492681084144,44.550004721881194,54.65501935971291,45.53999433374256,56.21012371328737,34.83690622343942,76.9864009821513,55.03456417036547,52.9921616772122,48.2292945509491,52.73765228066862,47.43441307016715,61.55803191991689,69.08121635659647,72.27264142034187,52.0531683822835,56.033903106997826,51.93408253848333,41.49154783265653,51.93606572858627,56.07932760411748,65.39512701860421,61.07356690905657,69.44499008404948,64.75767305694589
HYDIN,32.43744911804613,24.864314789687924,24.186431478968792,22.59267299864315,23.74056987788331,31.32537313432836,26.585345997286296,24.38833107191316,29.78046132971506,22.889280868385345,21.490094979647218,22.070284938941654,24.264857530529174,27.500135685210314,13.49742198100407,23.478154681139756,36.461329715061055,28.10312075983718,25.489823609226594,25.830936227951153,26.6236092265943,27.245861601085483,31.0719131614654,28.228493894165535,26.655359565807327,19.634192672998644,36.47571234735414,27.542740841248303,29.01709633649932,19.338127544097695,23.52157394843962,21.028493894165535,15.57313432835821,26.287652645861602,16.955223880597014,17.64694708276798,23.228493894165535,18.03527815468114,26.104477611940297,32.462957937584804,24.627137042062415,23.975576662143826,34.084124830393485,24.65671641791045,26.402713704206242,29.410040705563095,17.673541383989146,21.888466757123474,26.31696065128901,23.354681139755765,23.493080054274085,28.719945725915874,18.50583446404342,22.785345997286296,34.55820895522388,21.034192672998643,26.662957937584803,23.73351424694708,27.309633649932156,23.198371777476254,23.140569877883312,16.54572591587517,25.411940298507464,15.40651289009498,26.214925373134328,28.700407055630937,23.08412483039349,26.119402985074625,27.125101763907733,30.651831750339213,22.769335142469473,22.18507462686567,29.2472184531886,28.992401628222524,23.598100407055632,25.481953867028494,18.31560379918589,23.621438263229308,23.48683853459973,23.228493894165535,21.087381275440976,24.988602442333786,22.583446404341927,23.272998643147897,15.086295793758481,29.64776119402985,29.929715061058346,24.504206241519675,36.255088195386705,24.41953867028494,26.278968792401628,22.20407055630936,20.296879240162824,24.611940298507463,27.232835820895524,27.49145183175034,26.940027137042062,28.83853459972863,24.27842605156038,21.428493894165538,23.373948439620083,17.110719131614655,24.903663500678427,14.418181818181818,34.31370420624152,25.28629579375848,24.132428765264585,20.938941655359567,23.306919945725916,22.350881953867027,24.372862957937585,28.517232021709635,34.68113975576662,22.85698778833107,25.769606512890096,22.058344640434193,19.69470827679783,24.961194029850745,26.021166892808683,28.082496607869743,27.737042062415195,27.075440976933514,30.200271370420623
VCAN,52.668039603960395,36.832316831683166,39.37837623762376,37.930534653465344,35.13655445544554,50.01623762376238,47.18906930693069,40.25877227722772,47.23089108910891,38.247762376237624,33.784554455445544,35.16316831683168,39.77790099009901,47.50708910891089,37.60467326732673,37.49061386138614,60.09085148514851,45.00451485148515,36.17267326732673,40.96483168316832,55.0460198019802,43.14724752475247,50.35168316831683,48.611643564356434,42.86724752475248,36.84538613861386,60.60823762376238,43.62590099009901,44.766336633663364,30.087445544554456,36.93029702970297,34.54344554455446,35.672079207920795,41.70194059405941,32.3790099009901,27.391366336633663,44.78344554455445,48.45774257425742,40.705425742574256,53.302257425742575,43.41489108910891,34.9500198019802,64.38146534653465,37.20982178217822,43.19540594059406,41.50621782178218,51.10819801980198,36.59976237623762,41.840950495049505,36.00475247524752,39.61227722772277,44.03643564356435,28.124831683168317,34.8910099009901,54.46257425742574,36.70392079207921,45.30851485148515,38.468514851485146,40.82970297029703,35.95825742574257,36.70130693069307,51.63572277227723,44.81441584158416,33.94463366336634,45.79770297029703,43.067247524752474,38.76514851485148,40.90241584158416,45.08609900990099,47.758970297029705,34.14035643564356,32.762772277227725,44.5510495049505,45.83493069306931,36.60839603960396,42.75762376237624,36.12316831683168,37.632871287128715,34.55952475247525,38.454019801980195,34.225980198019805,40.531326732673264,35.14479207920792,41.97718811881188,39.2510099009901,45.01821782178218,47.009980198019804,38.0179801980198,58.24815841584159,42.8490297029703,31.03160396039604,35.657663366336635,30.559920792079208,40.73338613861386,40.32958415841584,41.60158415841584,39.882059405940595,48.440633663366334,43.813465346534656,31.517861386138613,39.5100198019802,29.93980198019802,37.16538613861386,24.935049504950495,51.36190099009901,39.84570297029703,34.78479207920792,34.540831683168314,36.40293069306931,30.61750495049505,43.22352475247525,48.329029702970296,50.93140594059406,41.100752475247525,38.55984158415841,36.82637623762376,35.213465346534655,39.22051485148515,40.7059801980198,46.08530693069307,44.2090297029703,48.02819801980198,47.62566336633663
ABCA13,70.76134776536313,50.711243016759774,53.07425512104283,55.375640130353815,49.25721601489758,71.16387337057728,65.54108472998138,54.59380819366853,64.19727653631286,51.33036545623836,47.83065642458101,48.56523510242086,54.01286080074488,64.19401769087523,47.214385474860336,52.592004189944134,86.32466247672254,61.39344739292365,57.89216713221602,57.67504655493482,55.14059590316574,59.54812616387337,69.8963570763501,62.715607541899445,60.78532355679702,48.23091247672253,81.3703445065177,59.11184823091248,62.2608822160149,42.30045391061452,50.74796322160149,46.03823324022346,51.26920391061452,56.57087988826816,45.68389199255121,37.67225325884544,71.20565642458101,65.94849860335195,57.10789106145251,77.41969273743017,63.511114990689016,50.60090782122905,95.42557029795158,53.94686918063315,70.3511987895717,57.870751862197395,71.69803305400373,50.4635125698324,58.54661312849162,49.02962057728119,60.10567970204842,62.87860800744879,40.88227420856611,49.98772113594041,75.72637337057728,51.87145018621974,60.16468808193669,56.61167364990689,57.80912476722533,53.7179352886406,49.41899441340782,75.34991852886407,61.64065409683426,46.39571694599628,61.54416899441341,58.6201699255121,36.84246973929236,55.620693668528865,62.65025605214153,68.1159217877095,45.92754888268156,43.94122439478585,60.6852886405959,64.20751862197393,51.42469739292365,62.18400837988827,50.64787011173184,53.9175395716946,50.444250465549345,52.77717644320298,47.88343808193669,54.56831936685288,48.14164338919925,55.69663640595903,56.29667132216015,63.1792364990689,65.70228119180634,54.11929702048417,83.39641527001862,55.78130819366853,53.10352653631285,49.71205772811918,43.495751862197395,56.90787942271881,54.94849860335196,60.02962057728119,54.13692970204842,68.80574953445065,68.7586708566108,47.52525605214153,55.52543063314712,41.09124767225326,51.90235102420856,33.21537476722533,73.72567504655494,52.75308426443203,49.822916666666664,47.06133612662942,50.49662476722533,48.43383379888268,59.55429469273743,67.2891061452514,72.34468109869646,61.02193901303538,53.63826815642458,51.024499534450655,48.304702048417134,52.27682728119181,53.94198091247672,64.9465782122905,59.48940875232775,65.65723929236499,63.813081936685286
PLEC,21.973164150805804,15.545030263253846,23.810398891562752,22.10734339677678,22.260628600597972,22.06337052431999,18.971778604244147,17.5732516590097,25.501057390797055,18.173703784729817,17.879165755122877,18.791147086706044,19.443301976226937,35.55480201268869,22.64653977977102,25.234449062932985,23.32042587325895,19.855684387077954,22.002552322613578,22.783708889375045,27.756654269671117,20.723182381681617,19.938306716254647,31.409465470721212,27.642164369576314,17.816014001312624,21.146722088529135,25.01888718734048,30.209727995332894,14.972361992270109,18.591774228833952,17.249908845620944,17.06679792897251,26.241522642747757,24.72077590607453,13.745424050171371,30.508641435134543,22.757091810690586,25.779843943703057,21.50215124334573,25.469846131408154,16.67461532852038,25.12805367169839,23.686064318529862,15.037847298184206,24.561583898490483,24.100999051994457,27.336177349959893,25.0349303580544,16.303434697002842,20.05899511412528,24.977320790490776,15.085612192809743,22.994822431269597,24.68015751476701,17.73397506016189,21.556333406256837,17.0646831473784,28.006198497775834,23.124553343542622,20.69692992051338,20.777802085612194,21.91132502005396,19.048712900167725,24.97484139138044,21.845912637643114,16.838109822795886,23.320134179245972,17.79938744257274,22.501786625829507,15.69547145044848,15.930795595420404,28.919784146430395,25.62050608911252,23.924815868154305,31.323634507401735,26.384452709108146,23.918763217384964,18.938160869248158,18.89768832494713,19.87318602785678,23.898052942463355,20.513819003864946,24.885583023408444,16.811346897104936,26.22496900751112,32.72289068766864,18.63107999708306,21.260628600597972,26.575658134616788,20.795230802887772,22.929920513381465,17.495296434040693,23.086778968861665,22.603879530372637,27.487931160212938,20.130460147305477,20.071465033180193,23.318967403194048,20.797710201998104,25.51199591628382,13.053161233865675,18.409319623714723,12.03390942900897,22.14409684241231,29.52687231094582,17.8096696565303,17.01516808867498,22.40968424123095,46.74199664551885,18.75432071756727,18.489608400787574,31.45176110260337,30.856413622110406,23.56997010136367,25.499525997228908,19.324801283453656,22.454823889739664,21.66083278640706,33.02865893677532,19.51527747392985,19.48581637861883,27.774155910449938
PTPRT,24.01488972051915,18.78533322716777,21.288717254558485,22.32454813281312,20.5148499084322,22.666772832231867,21.991320965044988,17.796560235687554,25.05040210207819,17.640974599888526,17.286010032645912,16.4750378214826,18.67720359901266,27.974599888526157,20.336730631419698,22.663747113623696,25.85253602993869,20.821482602118003,23.80579663985986,22.293335456644638,24.467712397483876,21.108448124850703,21.555617485468588,26.793295644557688,25.52758977625607,17.666772832231867,25.365634206545106,23.640576479019032,26.29023011386257,14.552671391034318,18.74759136873955,15.643044828409906,18.076439206943228,23.68612150648937,20.69217294370571,13.086312604506729,28.509355840433155,22.77721156143005,23.685882633967672,24.436818218010988,22.378612946890676,18.11457918624094,28.81495341985827,23.13169838362927,22.50879847121586,24.359264272633173,25.061788358945776,22.159487220320088,25.799347081774027,17.738275340393344,17.88335058523768,24.647026037104865,15.461740584441436,22.02500199060435,24.645831674496378,17.536985428776177,22.014411975475756,18.19977705231308,26.665658093797276,20.400668843060753,20.83549645672426,23.9307269687077,20.692571064575205,19.186798311967515,24.014411975475756,21.011625129389284,18.408551636276773,24.334023409507125,20.003105342782067,22.026435225734534,17.05852376781591,15.895851580539851,26.160044589537385,25.009395652520105,21.43084640496855,26.53658730790668,18.41197547575444,22.35838840672028,18.449956206704357,19.217214746397005,16.789553308384427,22.720439525439925,20.028505454255914,23.527987897125566,24.80794649255514,24.666932080579663,27.797595349948246,18.560793056772035,26.047296759296124,25.864798152719164,19.89624970140935,20.97308702922207,15.54064814077554,22.64949438649574,20.401226212278047,24.622183294848316,19.075881837725934,22.04347479894896,21.3663508241102,18.620351938848636,21.579743610160044,13.243729596305439,20.59017437694084,11.363245481328132,24.974440640178358,23.81280356716299,17.45863524165937,17.090612309897285,20.896807070626643,26.19006290309738,20.361414125328448,20.525121426865198,29.63149932319452,24.419300899753164,21.215940759614618,21.93367306314197,17.792817899514294,22.28927462377578,20.869734851500915,28.876662154630147,20.644000318496694,20.993311569392468,25.419460148100963
SOX11,64.66142906296594,48.15609588255534,54.88301410712238,54.35795389379516,47.14921435944489,65.35004014221815,60.17226746186489,51.003096685399704,63.41942883358183,49.01823603624269,44.790572313338686,43.3499254501663,47.75754100240853,60.76006422754903,44.54318155751806,51.07030622777842,77.22559926597087,57.172840922124095,52.974194288335816,54.16538593875445,58.340291317811676,54.325725427227894,62.13166647551325,57.72531253584127,59.76442252551898,44.392705585502924,75.12444087624728,57.506021332721645,61.37022594334213,37.30095194403028,48.41220323431586,43.23225140497763,48.05000573460259,55.44339947241656,47.04174790687006,34.33421263906411,59.991398096111936,60.72210115838973,59.33834155293038,73.15368734946668,52.905837825438695,46.69962151622892,77.80295905493749,53.479298084642735,59.71326987039798,55.99116871200826,79.762243376534,52.462094276866615,56.40222502580571,46.136254157586876,49.02018580112398,59.91260465649731,41.85411171005849,50.78816378025003,68.92579424245899,47.20231677944719,54.66269067553618,52.638375960545936,59.27858699392132,52.29624956990481,44.90778759031999,38.64858355315977,53.75708223420117,41.73116183048515,61.3468287647666,55.02993462553045,49.09060672095424,57.13384562449822,59.083151737584586,64.37917192338571,43.751462323660974,44.05596972129831,61.19348549145544,63.62082807661429,51.270902626447985,64.16389494208052,50.30989792407386,52.13166647551325,45.439385250602136,49.5109530909508,47.66934281454295,52.43766486982452,47.323546278242915,53.364032572542726,51.53022135566005,61.230645716251864,65.40853308865695,50.291661887831175,73.53756164697786,58.08751003555454,54.009290056199106,48.302672324807894,40.02305310242,55.10895744924877,52.2495699048056,57.2301869480445,48.70948503268723,63.80766142906297,49.409450625071685,43.55442137859846,54.40715678403487,36.57999770615896,47.65535038421837,33.033031310930156,71.30703062277784,55.38593875444432,47.403257254272276,40.78231448560615,50.10196123408648,62.007913751577014,54.26069503383415,60.310012616125704,67.82566808120197,56.99265970868219,54.11962381006996,48.626677371258175,44.16790916389494,51.24016515655465,53.57506594792981,65.94242458997591,56.804105975455904,60.12799632985434,66.40773024429407
UNC79,64.92392857142858,48.82071428571429,53.69833333333333,55.67357142857143,50.739285714285714,64.11702380952381,59.87690476190476,51.05059523809524,65.62261904761905,45.30773809523809,44.47142857142857,46.35630952380952,50.73404761904762,71.23095238095237,47.674285714285716,55.472142857142856,75.09178571428572,55.97845238095238,45.959761904761905,59.82404761904762,60.7775,56.30154761904762,63.485595238095236,63.65642857142857,61.22261904761905,46.6825,74.65511904761905,62.26940476190476,65.45904761904762,39.867261904761904,46.81630952380952,43.571309523809525,45.65797619047619,60.37976190476191,48.419404761904765,34.81357142857143,66.14940476190476,59.90357142857143,59.62642857142857,70.16535714285715,62.490833333333335,48.53845238095238,92.0402380952381,58.30940476190476,60.51714285714286,61.0247619047619,47.71,53.25857142857143,61.149880952380954,46.37202380952381,61.76869047619048,64.50595238095238,37.9325,52.86214285714286,69.77,44.58904761904762,56.56845238095238,50.503571428571426,61.52511904761905,54.674166666666665,51.05166666666667,69.58928571428571,58.29369047619048,42.31738095238095,63.01452380952381,55.583214285714284,48.830595238095235,59.680238095238096,57.80607142857143,61.74214285714286,43.96595238095238,42.91321428571428,64.83309523809524,66.98488095238095,55.82738095238095,65.37535714285714,44.528333333333336,56.911071428571425,46.415238095238095,49.59988095238095,44.66392857142857,57.26392857142857,50.48607142857143,59.077261904761905,49.515,67.69071428571428,74.3022619047619,48.55809523809524,71.37035714285715,66.28428571428572,51.785,52.32202380952381,41.46964285714286,59.02690476190476,53.371071428571426,62.48428571428571,52.36083333333333,60.11535714285714,71.9022619047619,48.523809523809526,54.478809523809524,37.076190476190476,50.15154761904762,31.20059523809524,67.81369047619047,58.0175,48.98511904761905,47.25154761904762,53.765,68.8827380952381,55.52511904761905,58.89357142857143,73.9972619047619,66.34988095238096,55.5377380952381,54.54154761904762,45.72821428571429,56.1552380952381,53.44678571428572,67.7947619047619,54.02333333333333,61.343690476190474,67.62119047619048
RYR3,63.54128086419753,46.456147119341566,54.29880401234568,53.83179012345679,50.082175925925924,59.98996913580247,56.89113940329218,47.65952932098765,62.117283950617285,46.08764146090535,40.875450102880656,43.777006172839506,47.57066615226338,66.2906378600823,50.44933127572016,55.24723508230453,95.65412808641975,58.169238683127574,58.217399691358025,55.59426440329218,59.004822530864196,53.705954218106996,60.17534722222222,70.6457690329218,59.92226080246913,44.39930555555556,65.98623971193416,58.668852880658434,63.89827674897119,37.6244212962963,46.39351851851852,42.77617026748971,43.138888888888886,58.87937242798354,48.24903549382716,33.867605452674894,67.04790380658436,58.363618827160494,57.72164351851852,65.77797067901234,59.406893004115226,44.68203446502058,64.53485082304526,55.62448559670782,56.681069958847736,59.10828189300412,46.79076646090535,52.02681327160494,59.54481738683128,44.73000257201646,54.46109825102881,60.66943158436214,36.82490997942387,52.34940843621399,66.87313528806584,49.474987139917694,54.82368827160494,48.23206018518518,61.926697530864196,53.240612139917694,50.90129886831276,34.18473508230453,51.7519933127572,40.101273148148145,60.671875,53.711548353909464,47.681455761316876,56.7227366255144,54.26755401234568,59.89422582304527,42.41493055555556,41.020640432098766,61.86104681069959,63.052404835390945,54.75964506172839,63.94618055555556,45.746463477366255,53.6732896090535,47.33744855967078,47.426890432098766,42.61374742798354,55.24292695473251,48.79198816872428,57.04243827160494,47.01414609053498,64.06397890946502,69.10403806584362,49.69765946502058,70.112204218107,59.72948816872428,50.33082561728395,49.84053497942387,38.834040637860085,56.52887088477366,51.911779835390945,59.592206790123456,53.26890432098765,58.15065586419753,50.84702932098765,48.36522633744856,50.95897633744856,34.709555041152264,49.30632716049383,29.29314557613169,65.99389146090535,58.71328446502058,45.83101851851852,40.45299639917695,51.88097993827161,67.45216049382717,53.03922325102881,56.55356224279836,73.3360982510288,57.63117283950617,53.03176440329218,52.04983281893004,45.15554269547325,53.27816358024691,52.713413065843625,68.76851851851852,53.73328189300412,55.18627829218107,65.50874485596708
