#hg38.knownCanonical.chrom	hg38.knownCanonical.chromStart	hg38.knownCanonical.chromEnd	hg38.kgXref.kgID	hg38.kgXref.geneSymbol
chr3	8364706	8366392	uc062ggj.1	AC023481.1
chr3	177816864	177899224	uc003fiz.1	KCCAT211
chr3	186807691	186818121	uc062rfs.1	RP11-573D15.3
chr3	194584010	194590260	uc031scw.2	TMEM44-AS1
chr3	98497603	98498663	uc011bgx.3	OR5K2
chr3	40766206	40862626	uc062imf.1	RP11-761N21.1
chr3	196631497	196632587	uc062sbw.1	LINC01063
chr3	48440256	48444208	uc003cte.2	TMA7
chr3	193144463	193176864	uc062rls.1	RP11-143P4.2
chr3	186810879	186825521	uc062rft.1	RP11-573D15.2
chr3	11006097	11019224	uc031ryk.1	SLC6A1-AS1
chr3	50266640	50267371	uc062kci.1	SEMA3B-AS1
chr3	192029879	192036557	uc062rlc.1	RP11-655G22.1
chr3	42507085	42532062	uc062iol.1	VIPR1-AS1
chr3	98469479	98470576	uc003dsm.4	OR5K1
chr3	139104184	139125171	uc003eta.4	BPESC1
chr3	45483973	45509545	uc031rzd.2	LARS2-AS1
chr3	176643940	176867838	uc062qbo.1	RP11-644C3.1
chr3	31704212	31721580	uc031ryt.2	OSBPL10-AS1
chr3	98311912	98312843	uc062lvc.1	OR5H8
chr3	12877521	12885211	uc062gwv.1	RP11-767C1.1
chr3	198038320	198039234	uc062shf.1	LMLN-AS1
chr3	194130615	194131201	uc062roj.1	RP11-135A1.2
chr3	194487453	194518279	uc062rpf.1	LINC00884
chr3	40970540	40971578	uc062img.1	RP11-520A21.1
chr3	23195069	23202578	uc062hmd.1	UBE2E2-AS1
chr3	49357175	49358600	uc021wxw.2	GPX1
chr3	195094587	195096057	uc032sny.1	XXYLT1-AS1
chr3	191213290	191234605	uc062rko.1	OSTN-AS1
chr3	98168699	98198138	uc062luy.1	OR5H15
chr3	44617127	44624797	uc062ivj.1	ZNF197-AS1
chr3	16536319	16541373	uc003caz.3	LINC00690
chr3	139042101	139044892	uc011bmt.1	PRR23C
chr3	183806456	183809515	uc062qpn.1	YEATS2-AS1
chr3	5156904	5187329	uc062geu.1	AC026202.3
chr3	41162286	41168547	uc062imh.1	RP11-372H2.1
chr3	194705547	194706964	uc062rpz.1	AC106706.1
chr3	188941714	188947639	uc062riq.1	TPRG1-AS1
chr3	197830684	197831296	uc062sfs.1	AC055764.1
chr3	26712306	26713364	uc062hpy.1	AC114877.3
chr3	186079169	186080947	uc062ram.1	ETV5-AS1
chr3	188107095	188147020	uc062rhu.1	RP11-430L16.1
chr3	186440379	186445242	uc062rbd.1	RP11-78H24.1
chr3	43349643	43351962	uc031rzb.2	SNRK-AS1
chr3	363369	385795	uc003box.2	CHL1-AS1
chr3	171876351	171900740	uc062pzb.1	TMEM212-AS1
chr3	50116021	50156085	uc003cyi.1	SEMA3F-AS1
chr3	50341105	50345697	uc062kef.1	ZMYND10-AS1
chr3	49640482	49641769	uc062jvb.1	BSN-AS1
chr3	197445060	197458323	uc062sei.1	AC128709.3
chr3	100185823	100190339	uc062lyr.1	TMEM30C
chr3	1008134	1012934	uc062gbd.1	AC087430.1
chr3	48979931	48983866	uc062jng.1	RP13-131K19.1
chr3	37808500	37860470	uc062idy.1	ITGA9-AS1
chr3	42835243	42852425	uc062isk.1	RP11-70C1.3
chr3	51873595	51875767	uc032rnu.1	IQCF5-AS1
chr3	27997209	28028604	uc062hrc.1	AC092415.1
chr3	29926810	29934156	uc062hsw.1	RBMS3-AS1
chr3	14648193	14649432	uc062had.1	AC090952.5
chr3	9256758	9257507	uc062gir.1	SRGAP3-AS4
chr3	4896808	4979961	uc032rcj.1	BHLHE40-AS1
chr3	44899177	44900925	uc062iwj.1	RP11-272D20.2
chr3	43778960	43779982	uc062iud.1	RP4-672N11.1
chr3	196318349	196325570	uc003fwk.2	TM4SF19-AS1
chr3	29264193	29290726	uc062hsg.1	RBMS3-AS3
chr3	49365144	49367006	uc062jtd.1	RHOA-IT1
chr3	171894435	171895240	uc062pzc.1	TMEM212-IT1
chr3	4749191	4751590	uc003bqd.4	EGOT
chr3	4814296	4887293	uc062gef.1	AC018816.3
chr3	98149325	98150405	uc003dsg.2	OR5H14
chr3	7519740	7535284	uc062ggc.1	GRM7-AS1
chr3	177621381	177628287	uc062qct.1	RP11-114M1.2
chr3	188001699	188003406	uc062rht.1	RP11-132N15.2
chr3	34203243	34268811	uc062hzk.1	AC123023.1
chr3	193307243	193314362	uc062rlw.1	ATP13A5-AS1
chr3	197660564	197665757	uc062sfb.1	AC024560.2
chr3	187932763	187946221	uc062rhp.1	RP11-44H4.1
chr3	44557356	44685653	uc062ivd.1	RP11-944L7.4
chr3	49177631	49191858	uc021wxt.2	C3orf84
chr3	10566254	10570375	uc062gsp.1	ATP2B2-IT1
chr3	197458404	197467105	uc062sek.1	AC128709.2
chr3	194780228	194781377	uc062rqd.1	AC090505.6
chr3	173153736	173336965	uc062qap.1	RP11-324C10.1
chr3	6892631	6894022	uc062gfx.1	GRM7-AS2
chr3	153484494	153502697	uc003ezt.4	C3orf79
chr3	24687918	25174305	uc062hok.1	AC133680.1
chr3	178526504	178860352	uc062qdj.1	KCNMB2-AS1
chr3	3039032	3061145	uc062gbx.1	CNTN4-AS1
chr3	184095117	184105178	uc062qqn.1	HTR3E-AS1
chr3	194827889	194832592	uc062rqe.1	AC090505.1
chr3	193980613	194006098	uc062rna.1	RP11-699L21.2
chr3	194247647	194257772	uc062roo.1	RP11-513G11.3
chr3	160472347	160472416	uc062ppd.1	RNU7-136P
chr3	29011241	29011336	uc062hsf.1	AC097361.1
chr3	124061993	124062084	uc062nel.1	AC117401.1
chr3	113092443	113092525	uc062mmp.1	AC078785.1
chr3	23767610	23767704	uc062hmo.1	AC020626.1
chr3	160514906	160515236	uc003fdo.3	SCARNA7
chr3	153385108	153762526	uc062pdh.1	RP11-23D24.2
chr3	13738059	13738131	uc062gxy.1	AC093611.1
chr3	182644213	182655880	uc062qmj.1	RP11-646E18.2
chr3	52690743	52690827	uc062koq.1	SNORD19B
chr3	192534008	192534112	uc062rlo.1	snoU13
chr3	27547756	27547858	uc062hqw.1	Y_RNA
chr3	163470204	163470266	uc062pqs.1	RNU7-163P
chr3	186784795	186784864	uc062ret.1	SNORD2
chr3	44793014	44793105	uc062iwa.1	AC098649.1
chr3	73027807	73027873	uc062lnw.1	RNU7-19P
chr3	187423314	187423419	uc062rhb.1	snoU13
chr3	179614774	179614878	uc062qfy.1	snoU13
chr3	37573150	37573213	uc062idg.1	RNU7-73P
chr3	73593939	73594002	uc062lok.1	RNU7-119P
chr3	195928588	195928775	uc062rzc.1	RNU2-11P
chr3	47250522	47250626	uc062jck.1	SNORD13P3
chr3	10481962	10482025	uc062gso.1	AC090841.1
chr3	42422145	42422238	uc062inq.1	AC092048.1
chr3	165150005	165158062	uc062prb.1	RP11-747D18.1
chr3	136841725	136862037	uc032sdv.2	NCK1-AS1
chr3	169943255	169966226	uc011bpp.3	RP11-379K17.4
chr3	71827176	71827471	uc062lmk.1	RN7SL271P
chr3	150852483	151080726	uc011bny.2	CLRN1-AS1
chr3	117672153	117997592	uc062msh.1	RP11-384F7.2
chr3	111466312	111497095	uc062mip.1	RP11-615J4.3
chr3	109101455	109110342	uc062mhf.1	MORC1-AS1
chr3	181534176	181535874	uc062qit.1	RP11-4B14.3
chr3	57268346	57292682	uc062kwt.1	ASB14
chr3	129591348	129591635	uc062nsv.1	RN7SL752P
chr3	81986137	82463675	uc003dqh.1	RP11-260O18.1
chr3	98714329	98732648	uc031sas.2	ST3GAL6-AS1
chr3	113588747	113590189	uc062mob.1	SIDT1-AS1
chr3	73999804	74005609	uc062los.1	RP11-508O18.1
chr3	98902423	99018562	uc062lxq.1	CTD-2021J15.1
chr3	112302477	112332791	uc003dyv.4	RP11-90K6.1
chr3	155449183	155457753	uc062pfh.1	PLCH1-AS1
chr3	137771948	137780878	uc062oeo.1	LINC01210
chr3	85992182	86028007	uc062lrq.1	CADM2-AS1
chr3	123585541	123644568	uc062ncm.1	MYLK-AS1
chr3	87731401	87793629	uc062lsg.1	RP11-451B8.1
chr3	94938276	95152509	uc062ltu.1	LINC00879
chr3	128075809	128079056	uc062nnn.1	RUVBL1-AS1
chr3	170345677	170353961	uc062pww.1	RP11-543D10.2
chr3	142654783	142656745	uc062oph.1	PLS1-AS1
chr3	64004021	64012148	uc003dly.3	PSMD6-AS2
chr3	147844122	147846657	uc062oui.1	RP11-78O22.1
chr3	73621712	73625998	uc062lol.1	PDZRN3-AS1
chr3	157976560	157978136	uc062pje.1	RP11-290K4.1
chr3	149086331	149102823	uc031sbw.1	HLTF-AS1
chr3	52221079	52226163	uc003dda.2	TLR9
chr3	170740350	170741365	uc062pxn.1	RP11-373E16.4
chr3	86264554	86267361	uc062lrt.1	RP11-789F5.1
chr3	180566717	180601935	uc062qgx.1	RP11-496B10.3
chr3	52823934	52825314	uc062kqt.1	ITIH4-AS1
chr3	57628809	57654918	uc062kxs.1	DENND6A-AS1
chr3	107322468	107380607	uc062meb.1	RP11-446H18.5
chr3	118943072	118948241	uc003eca.5	IGSF11-AS1
chr3	127480689	127536960	uc062nlq.2	LINC01471
chr3	147940019	148006755	uc062ouk.1	RP11-71N10.1
chr3	152118172	152151724	uc062pci.1	RP11-246A10.1
chr3	114873113	114876514	uc062mrl.1	ZBTB20-AS3
chr3	55166909	55175732	uc062ktr.1	RP11-889D3.1
chr3	119744138	119750350	uc062mvw.1	RP11-169N13.4
chr3	134313575	134321171	uc062oay.1	RP11-200A1.1
chr3	143342245	143347071	uc031sbu.1	SLC9A9-AS1
chr3	146066343	146069185	uc062osd.1	RP11-274H2.3
chr3	166835020	166844956	uc062prn.1	RP11-12K11.2
chr3	155290228	155293775	uc003fah.3	RP11-451G4.2
chr3	113019531	113183301	uc062mmk.1	RP11-572M11.4
chr3	182783235	182793394	uc062qml.1	RP11-225N10.1
chr3	135356066	135439829	uc062ocn.1	RP11-657O9.1
chr3	145961754	145963623	uc062ory.1	RP11-88H10.3
chr3	150704042	150720146	uc062pay.1	ERICH6-AS1
chr3	65893815	65925297	uc031san.1	MAGI1-AS1
chr3	56940039	56960854	uc031sae.2	ARHGEF3-AS1
chr3	42676188	42676491	uc062iqy.1	RN7SL567P
chr3	158735720	158737905	uc062pld.1	RP11-379F4.4
chr3	78267005	78294731	uc062lqg.1	RP11-314M24.1
chr3	119226485	119290666	uc062mtc.1	B4GALT4-AS1
chr3	10285753	10293449	uc062grr.1	GHRLOS
chr3	167866634	167883382	uc062ptk.1	RP11-298O21.2
chr3	132558143	132660723	uc003eov.5	ACAD11
chr3	161816908	161821908	uc062pqi.1	RP11-774I5.1
chr3	169978535	169985715	uc062pvq.1	SEC62-AS1
chr3	69999743	70015318	uc003dog.4	LINC01212
chr3	107883247	107928907	uc062mfu.1	LINC00636
chr3	98981057	98983096	uc062lxs.1	LINC00973
chr3	182121883	182142137	uc062qmg.1	RP11-416O18.2
chr3	171468083	171469633	uc062pyi.1	RP11-185E8.1
chr3	148850932	148960112	uc062ovg.1	RP11-680B3.2
chr3	149377777	149386583	uc032sfs.2	TM4SF1-AS1
chr3	63860644	63861819	uc032rpy.1	THOC7-AS1
chr3	127489552	127490787	uc062nlr.1	RP11-59J16.2
chr3	161426426	161448242	uc031sce.1	RP11-3P17.4
chr3	78087403	78092270	uc062lqb.1	RP11-354H21.2
chr3	156215559	156227883	uc031scc.1	KCNAB1-AS2
chr3	155158369	155183285	uc062pfa.1	MME-AS1
chr3	129127414	129161293	uc003elp.3	ISY1
chr3	55296199	55300738	uc062ktt.1	RP11-64C1.1
chr3	42809482	42942792	uc062ish.1	KRBOX1
chr3	111676735	111677433	uc062mis.1	PLCXD2-AS1
chr3	55610602	55613104	uc062kum.1	RP11-58O15.1
chr3	163475066	163479365	uc062pqt.1	RP11-418B12.1
chr3	69564105	69571122	uc062lkw.1	RP11-62G11.2
chr3	156747345	156817034	uc003fax.3	LINC00886
chr3	143313066	143314429	uc062ori.1	RP13-635I23.3
chr3	111674675	111846447	uc003dxz.3	PLCXD2
chr3	112736446	112749319	uc032rxp.2	RP11-572C15.5
chr3	110527481	110529582	uc062mhz.1	RP11-119D18.1
chr3	116360023	116370090	uc032ryf.2	LSAMP-AS1
chr3	78938008	78938292	uc062lqp.1	RN7SL751P
chr3	150202173	150225190	uc062ozn.1	RP11-167H9.5
chr3	15506622	15506905	uc062hde.1	RN7SL110P
chr3	182446969	182486364	uc021xib.4	FLJ46066
chr3	64103469	64106056	uc031sal.2	PRICKLE2-AS2
chr3	64067963	64103131	uc031sak.1	PRICKLE2-AS1
chr3	148078158	148088029	uc062oul.1	RP11-639B1.1
chr3	157089880	157101135	uc021xgi.1	LINC00881
chr3	151637173	151657966	uc062pce.1	RP11-454C18.1
chr3	119314292	119322760	uc062mtq.1	ARHGAP31-AS1
chr3	116582551	116582830	uc021xcu.1	RN7SL582P
chr3	64561666	64590084	uc021xaa.3	ADAMTS9-AS1
chr3	72035299	72100427	uc003dpb.3	LINC00877
chr3	163026395	163232149	uc062pqj.1	RP11-10O22.1
chr3	46577236	46582463	uc003cpv.4	TDGF1
chr3	147386966	147387453	uc062ott.1	ZIC4-AS1
chr3	159765386	159768454	uc062pmg.1	IQCJ-SCHIP1-AS1
chr3	117678692	117690930	uc062msi.1	RP11-768G7.2
chr3	113050911	113063443	uc062mmo.1	RP11-572M11.1
chr3	153357106	153374186	uc062pdf.1	RP11-292E2.1
chr3	109136713	109150123	uc003dxm.4	FLJ22763
chr3	5252925	5253223	uc021wsn.2	RN7SL553P
chr3	181421057	181442486	uc062qis.1	RP11-275H4.1
chr3	101960357	101997926	uc062mcn.1	RP11-221J22.2
chr3	125886835	125888853	uc062nid.1	RP11-379B18.5
chr3	114684579	114687609	uc062mrj.1	ZBTB20-AS2
chr3	149658209	149661364	uc003exi.3	WWTR1-AS1
chr3	67654757	67947713	uc003dnc.4	SUCLG2-AS1
chr3	86481942	86496996	uc062lrv.1	RP11-331K15.1
chr3	155240947	155243144	uc062pfd.1	LINC01487
chr3	63423595	63550051	uc031sai.1	SYNPR-AS1
chr3	163177242	163303301	uc003feh.3	LINC01192
chr3	169003073	169005466	uc062ptx.1	RP11-152C17.1
chr3	116552472	116568264	uc062mry.1	LINC00903
chr3	146589601	146590325	uc062oto.1	PLSCR5-AS1
chr3	49083232	49083532	uc062jpy.1	RN7SL182P
chr3	107841302	107878068	uc003dwp.5	LINC00635
chr3	62263874	62318892	uc062lcp.1	PTPRG-AS1
chr3	169447866	169477052	uc062pum.1	RP11-641D5.2
chr3	114214390	114236204	uc003ebe.1	RP11-553L6.2
chr3	113632703	113632998	uc021xcr.2	RN7SL767P
chr3	157081840	157088547	uc062phi.1	RP11-6F2.5
chr3	9792557	9807726	uc003bsz.3	ARPC4
chr3	114351834	114388970	uc003ebo.3	ZBTB20-AS1
chr3	142964057	143001090	uc062oqf.1	PAQR9-AS1
chr3	64099272	64101122	uc062lfp.1	PRICKLE2-AS1
chr3	66323854	66324152	uc062lhw.1	RN7SL482P
chr3	81247092	81297345	uc062lqy.1	RP11-520D19.2
chr3	115658532	115661279	uc062mrr.1	RP11-326J18.1
chr3	164670877	164686076	uc062pqv.1	LINC01323
chr3	85799986	85828050	uc031saq.1	CADM2-AS2
chr3	69769486	69769773	uc021xak.2	RN7SL418P
chr3	69591340	69593121	uc062lkx.1	RP11-444P10.1
chr3	167392795	167408519	uc062psa.1	LINC01327
chr3	143131273	143131891	uc062orh.1	RP11-80H8.4
chr3	64685127	65011468	uc003dml.5	ADAMTS9-AS2
chr3	180414173	180422506	uc062qgu.1	RP11-420J11.2
chr3	102663162	102673913	uc062mcq.1	RP11-280H21.1
chr3	164714100	164831480	uc062pqx.1	LINC01324
chr3	157163451	157169133	uc062pih.1	RP11-555M1.3
chr3	51872177	51872464	uc062khz.1	RN7SL504P
chr3	148093174	148127233	uc062oun.1	RP11-501O2.1
chr3	196397507	196397778	uc062sbl.1	RN7SL434P
chr3	168288552	168291228	uc062pts.1	RP11-637O11.2
chr3	67296299	67306359	uc062lii.1	RP11-85I21.1
chr3	153376830	153377562	uc062pdg.1	RP11-292E2.2
chr3	57693204	57696596	uc062kxy.1	RP11-755B10.3
chr3	43314950	43315255	uc062itf.1	RN7SL517P
chr3	149648996	149650184	uc062oxk.1	WWTR1-IT1
chr3	81840546	81922861	uc062lrg.1	RP11-359D24.1
chr3	182365146	182368256	uc062qmh.1	RP11-338L18.1
chr3	109648106	109810861	uc062mhy.1	RP11-457K10.1
chr3	128463593	128472317	uc003ekl.1	DNAJB8-AS1
chr3	195708153	195725030	uc062rvr.1	LINC00969
chr3	71570254	71574457	uc003dou.4	FOXP1-IT1
chr3	141663198	141721073	uc062omi.1	RP11-340E6.1
chr3	160016023	160031423	uc032shn.2	LINC01100
chr3	70196893	70312726	uc062llj.1	RP11-231I13.2
chr3	81208192	81208914	uc062lqw.1	RP11-520D19.1
chr3	81762705	81764756	uc062lrf.1	RP11-142L1.1
chr3	194145673	194145971	uc062rol.1	RN7SL215P
chr3	110893764	111071363	uc062mid.1	PVRL3-AS1
chr3	168903365	168921996	uc062ptu.1	RP11-368I23.2
chr3	114445520	114519141	uc062mrf.1	RP11-197K3.1
chr3	55493829	55505261	uc062kud.1	RP11-875H7.5
chr3	84884935	84893379	uc062lrm.1	RP11-735B13.2
chr3	156441156	156446905	uc031scd.1	KCNAB1-AS1
chr3	116921430	116932238	uc003ebv.4	LINC00901
chr3	58824470	59019093	uc003dku.1	C3orf67-AS1
chr3	148312146	148399956	uc062ous.1	RP11-501O2.5
chr3	181971213	181972470	uc062qlu.1	LINC01206
chr3	75672390	75679303	uc003dpu.4	LINC00960
chr3	183548734	183552326	uc062qov.1	KLHL6-AS1
chr3	158016215	158088983	uc062pjf.1	RP11-290K4.2
chr3	179396960	179399191	uc062qeu.1	AC007620.3
chr3	59464329	59510678	uc062lby.1	RP11-719N22.2
chr3	55335461	55350915	uc062ktu.1	RP11-875H7.1
chr3	170410511	170418615	uc062pxd.1	RP11-469J4.3
chr3	72202943	72209892	uc062lnb.1	RP11-433A10.2
chr3	120094894	120136783	uc003edp.3	RP11-18H7.1
chr3	75182753	75183048	uc062lov.1	RN7SL294P
chr3	84638405	84869575	uc003dqi.4	LINC00971
chr3	113746871	113747408	uc062mou.1	RP11-271C24.2
chr3	146921962	146925218	uc062otr.1	RP11-232M24.1
chr3	73808600	73902866	uc062loq.1	RP11-20B7.1
chr3	106836810	107240632	uc003dwf.5	LINC00882
chr3	115100422	115103061	uc062mrn.1	ZBTB20-AS4
chr3	112802477	112812819	uc062mlb.1	RP11-180K7.1
chr3	55360442	55361829	uc062ktv.1	RP11-875H7.2
chr3	80764896	80789354	uc062lqt.1	RP11-47P18.2
chr3	155291187	155294176	uc062pfe.1	RP11-451G4.3
chr3	149976754	149979328	uc062ozh.1	RP11-651P23.5
chr3	169613509	169623951	uc062puo.1	RP11-3K16.2
chr3	52288582	52299024	uc062klb.1	GLYCTK-AS1
chr3	180989782	181699883	uc062qin.1	SOX2-OT
chr3	180736404	180736703	uc062qhm.1	RN7SL229P
chr3	117790672	117793765	uc062msl.1	RP11-768G7.3
chr3	80761041	80788963	uc062lqs.1	RP11-47P18.1
chr3	115251195	115285347	uc062mrq.1	RP11-190P13.2
chr3	151751442	151928168	uc062pcf.1	AADACL2-AS1
chr3	167864772	167876917	uc062pth.1	RP11-298O21.6
chr3	155485802	155487121	uc062pfm.1	PLCH1-AS2
chr3	153431855	153443531	uc062pdi.1	RP11-292E2.4
chr3	154024400	154121210	uc003ezu.1	ARHGEF26-AS1
chr3	112396646	112409134	uc062mke.1	RP11-231E6.1
chr3	72151256	72174332	uc003dpd.3	LINC00870
chr3	99507186	99527113	uc062lxv.1	RP11-779P15.2
chr3	65174957	65193499	uc062lgz.1	RP11-543A18.1
chr3	158545219	158571066	uc003fbw.1	RP11-538P18.2
chr3	157175268	157381265	uc062pik.1	RP11-550I24.2
chr3	180680083	180700449	uc062qhk.1	CCDC39-AS1
chr3	116709405	116717321	uc003ebu.5	TUSC7
chr3	52239257	52241097	uc003dde.4	RP5-1157M23.2
chr3	150890635	151038818	uc062pbg.1	RP11-166N6.2
chr3	118004818	118557668	uc062msm.1	RP11-384F7.1
chr3	59065149	59119509	uc062lbw.1	CTD-2185K10.1
chr3	99500346	99505508	uc062lxu.1	RP11-779P15.1
chr3	152457758	152496813	uc062pda.1	RP11-362A9.3
chr3	150077493	150080117	uc062ozk.1	RP11-167H9.3
chr3	196399910	196400207	uc062sbm.1	RN7SL738P
chr3	148195728	148280098	uc062ouq.1	RP11-501O2.4
chr3	115837869	115838159	uc031saz.2	RN7SL815P
chr3	183016254	183017808	uc062qni.1	MCCC1-AS1
chr3	58572743	58574319	uc062lbb.1	RP11-475O23.2
chr3	172237325	172237591	uc062pzk.1	RN7SL141P
chr3	64011963	64016246	uc062lfh.1	RP11-245J9.4
chr3	146064118	146105204	uc062osb.1	RP11-274H2.2
chr3	50296401	50299416	uc003czj.4	NAT6
chr3	153881525	153940836	uc062pdm.1	RP11-217E22.5
chr3	121653993	121654296	uc062myk.1	RN7SL172P
chr3	150265411	150287373	uc062ozp.1	LINC01214
chr3	55178171	55189214	uc062kts.1	RP11-889D3.2
chr3	120833439	120836360	uc003eeb.2	RP11-500K19.1
chr3	146909684	147370656	uc062otp.1	RP11-649A16.1
chr3	157081666	157123004	uc003fbc.4	LINC00880
chr3	80993867	81095647	uc062lqv.1	RP11-6B4.1
chr3	52813281	52835729	uc062kqi.1	RP5-966M1.6
chr3	107240691	107326964	uc010hpq.3	DUBR
chr3	54874604	54901255	uc003dhk.1	CACNA2D3-AS1
chr3	143111801	143112359	uc062orf.1	RP11-80H8.3
chr3	113142349	113167819	uc062mmq.1	RP11-572M11.3
chr3	179875375	179881609	uc062qgp.1	PEX5L-AS1
chr3	142926674	142942534	uc003eve.3	RP11-372E1.4
chr3	134055255	134057648	uc062oap.1	RP11-202A13.1
chr3	113403997	113433992	uc031say.1	CFAP44-AS1
chr3	154511534	154539309	uc062pel.1	RP11-656A15.1
chr3	149384178	149385800	uc062oxa.1	RP11-278L15.2
chr3	59380023	59388704	uc062lbx.1	RP11-285B24.1
chr3	156671863	156673933	uc062pgr.1	TIPARP-AS1
chr3	150098031	150213726	uc062ozm.1	RP11-167H9.4
chr3	154969282	154970223	uc062pen.1	RP11-439C8.2
chr3	78115157	78115457	uc062lqc.1	RN7SL647P
chr3	154827015	154861017	uc062pem.1	RP11-439C8.1
chr3	51983461	51989146	uc003dcp.4	ACY1
chr3	193740470	193740715	uc062rmy.1	RN7SL447P
chr3	64444481	64445476	uc062lft.1	RP11-14D22.2
chr3	159913399	160207092	uc003fcw.3	IL12A-AS1
chr3	141918251	141919021	uc062omw.1	ATP1B3-AS1
chr3	165206980	165460533	uc062prf.1	LINC01322
chr3	120121908	120122206	uc062mwi.1	RN7SL397P
chr3	58162546	58170636	uc003djn.5	FLNB-AS1
chr3	1065579	1065875	uc062gbe.1	RN7SL120P
chr3	71289768	71305853	uc003dot.4	FOXP1-AS1
chr3	167864848	167866614	uc062pti.1	RP11-298O21.7
chr3	127322306	127390670	uc003ejj.3	RP11-88I21.2
chr3	167895947	167924011	uc003ffd.4	LINC01330
chr3	128785146	128785448	uc062noo.1	RN7SL698P
chr3	182498263	182507124	uc062qmi.1	RP11-139K4.2
chr3	150761936	150762538	uc062pbb.1	SIAH2-AS1
chr3	153156510	153161775	uc062pdd.1	RP11-529G21.2
chr3	124781154	124787757	uc062nfr.1	ITGB5-AS1
chr3	128489231	128502348	uc062nob.1	GATA2-AS1
chr3	179898228	179921895	uc032slf.2	PEX5L-AS2
chr3	120110497	120110786	uc062mwh.1	RN7SL762P
chr3	195146727	195147003	uc062rqk.1	RN7SL36P
chr3	166569692	166570763	uc062prl.1	LINC01326
chr3	142465314	142472337	uc062oou.1	RP11-383G6.3
chr3	62950470	63125062	uc003dlo.4	LINC00698
chr3	72504805	72550552	uc062lne.1	RP11-654C22.2
chr3	45742674	45742970	uc062iyg.1	RN7SL145P
chr3	145939911	145961536	uc062orw.1	RP11-88H10.2
chr3	48440351	48446632	uc062jhq.1	RP11-24C3.2
chr3	150901153	150903394	uc062pbi.1	RP11-373I8.1
chr3	58607079	58634440	uc062lbc.1	FAM3D-AS1
chr3	25020165	25020463	uc062hol.1	RN7SL216P
chr3	186046307	186109112	uc003fpz.4	ETV5
chr3	78038704	78046794	uc062lqa.1	RP11-354H21.1
chr3	99598063	99623820	uc062lxw.1	RP11-201E8.1
chr3	149284781	149333653	uc062ows.1	RP11-206M11.7
chr3	143381337	143382161	uc062orj.1	SLC9A9-AS2
chr3	13476981	13480053	uc062gwz.1	HDAC11-AS1
chr3	69013940	69048888	uc062ljb.1	CTD-2013N24.2
chr3	150238699	150240209	uc032sfw.2	LINC01213
chr3	152648145	152650447	uc062pdb.1	RP11-788A4.1
chr3	64445230	64454832	uc062lfu.1	RP11-14D22.1
chr3	138935188	138944020	uc003esv.1	LINC01391
chr3	55487698	55488308	uc062kub.1	WNT5A-AS1
chr3	42708268	42773253	uc003cly.5	CCDC13
chr3	62796123	62796419	uc021wzw.2	RN7SL863P
chr3	148160910	148226595	uc062ouo.1	RP11-501O2.3
chr3	194496316	194501503	uc003fub.2	AC108676.1
chr3	139609668	139609939	uc021xer.2	RN7SL724P
chr3	167866499	167870977	uc062ptj.1	RP11-298O21.3
chr3	47560228	47560524	uc062jeh.1	RN7SL870P
chr3	170656561	170662123	uc062pxm.1	RP11-373E16.3
chr3	126207254	126210166	uc062nki.1	ALDH1L1-AS2
chr3	52228609	52239260	uc003ddd.4	TWF2
chr3	130089432	130094304	uc062ntp.1	RP11-93K22.13
chr3	131517830	131520880	uc062nwi.1	RP11-517B11.4
chr3	51975067	51981196	uc003dco.4	ABHD14A
chr3	52833149	52897562	uc003dgc.5	TMEM110-MUSTN1
chr3	126056922	126058228	uc062njo.1	RP11-158I23.1
chr3	160227453	160449829	uc062pna.1	RP11-432B6.3
chr3	132722341	132874223	uc003epg.2	NPHP3-AS1
chr3	140972743	140973255	uc062okp.1	RP11-231L11.3
chr3	125908004	125910272	uc062nim.1	RP11-666A20.4
chr3	139466429	139466795	uc062oja.1	RP11-319G6.3
chr3	98522569	98525334	uc062lwd.1	RP11-227H4.5
chr3	139389839	139583319	uc062oix.1	RP11-319G6.1
chr3	131479096	131479233	uc003eoi.3	SNORA58
chr3	98099907	98148134	uc062lux.1	RP11-343D2.11
chr3	140449509	140454753	uc062okb.1	RP11-68L1.2
chr3	136959124	136982196	uc062oel.1	IL20RB-AS1
chr3	141267352	141367137	uc062old.1	RP11-438D8.2
chr3	101823792	101824998	uc062mcd.1	RP11-49I4.3
chr3	133015003	133037052	uc062nyj.1	RP11-469L4.1
chr3	15444535	15451499	uc062hcx.1	EAF1-AS1
chr3	126393031	126394851	uc003eit.3	CCDC37-AS1
chr3	130112651	130120579	uc062ntu.1	RP11-77P16.4
chr3	45224465	45226278	uc011baf.3	TMEM158
chr3	133429268	133455776	uc003epo.4	BFSP2-AS1
chr3	126084326	126095349	uc062njs.1	RP11-124N2.1
chr3	131053359	131072335	uc062nvo.1	RP11-265F19.1
chr3	9793113	9835401	uc003btd.5	ARPC4-TTLL3
chr3	141525132	141526121	uc062omd.1	RASA2-IT1
chr3	123689643	123692407	uc062ndc.1	MYLK-AS2
chr3	126103639	126108069	uc031sbq.2	ALDH1L1-AS1
chr3	151797483	151808249	uc062pcg.1	RP11-64D22.5
chr3	140505610	140508789	uc032sej.2	CLSTN2-AS1
chr3	139688402	139689342	uc062ojw.1	RP11-442N1.1
chr3	159273243	159897366	uc003fcs.3	IQCJ-SCHIP1
