#chrom	chromStart	chromEnd	clusterId	transcript	protein
chr1	71081323	71463501	26000	uc057hnc.1	ENSG00000229956.10
chr1	244068819	244093026	26002	uc057qwc.1	ENSG00000229960.1
chr1	157185387	157187405	26003	uc057mee.1	ENSG00000229961.1
chr1	212168206	212190259	26014	uc031vmw.2	ENSG00000229983.1
chr1	198807657	198937410	26016	uc021pgz.2	ENSG00000229989.3
chr1	227743830	227747191	26025	uc057qas.1	ENSG00000230005.2
chr1	240739418	240739853	26029	uc057qsd.1	ENSG00000230015.3
chr1	594307	827769	26032	uc284mlw.1	ENSG00000230021.8
chr1	24200239	24211693	26033	uc010oei.2	ENSG00000230023.2
chr1	219435151	219442642	26034	uc057pmw.1	ENSG00000230024.1
chr1	76041690	76066228	26035	uc057hsl.1	ENSG00000230027.1
chr1	18166928	18179346	26040	uc057cuw.1	ENSG00000230035.2
chr1	212297447	212299579	26050	uc057pfh.1	ENSG00000230063.1
chr1	22059196	22064199	26052	uc057ddo.1	ENSG00000230068.2
chr1	49257410	49269285	26071	uc057gjp.1	ENSG00000230114.1
chr1	180288229	180502954	26075	uc001gog.4	ENSG00000230124.6
chr1	53366667	53368245	26081	uc057grv.1	ENSG00000230138.1
chr1	34850693	34851555	26093	uc057eqr.1	ENSG00000230163.1
chr1	246321662	246322438	26100	uc057qys.1	ENSG00000230184.1
chr1	143905486	143934776	26102	uc057jyo.1	ENSG00000230186.3
chr1	16855406	16859284	26114	uc057csg.1	ENSG00000230239.1
chr1	55915608	55944963	26116	uc057gwm.1	ENSG00000230250.2
chr1	197437975	197447469	26120	uc057odk.1	ENSG00000230260.1
chr1	85599130	85600734	26125	uc057ias.1	ENSG00000230285.1
chr1	236540093	236550280	26147	uc057qpx.1	ENSG00000230325.1
chr1	11099674	11102051	26151	uc057cfs.1	ENSG00000230337.1
chr1	868070	876903	26158	uc001abt.5	ENSG00000230368.2
chr1	116429048	116433368	26161	uc057jsd.1	ENSG00000230381.2
chr1	100627048	100640613	26171	uc057iqv.1	ENSG00000230402.2
chr1	234565297	234570088	26173	uc057qmd.1	ENSG00000230404.1
chr1	1275222	1280420	26177	uc057baz.1	ENSG00000230415.1
chr1	19210500	19240704	26180	uc057cvu.1	ENSG00000230424.1
chr1	187641225	187643860	26181	uc001gsd.4	ENSG00000230426.2
chr1	95061595	95067545	26182	uc057imp.1	ENSG00000230427.1
chr1	95351250	95352254	26186	uc057ini.1	ENSG00000230434.1
chr1	93752923	93775444	26190	uc001dqd.2	ENSG00000230439.2
chr1	213817750	213988382	26198	uc031psa.2	ENSG00000230461.8
chr1	184408336	184412360	26201	uc057nww.1	ENSG00000230470.1
chr1	107964442	107994607	26208	uc031pnj.1	ENSG00000230489.1
chr1	77067919	77078482	26211	uc057hsw.1	ENSG00000230498.1
chr1	29329619	29350114	26222	uc057ebs.1	ENSG00000230523.1
chr1	204141407	204143009	26236	uc001hap.3	ENSG00000230550.1
chr1	44043927	44104975	26257	uc031tzc.2	ENSG00000230615.6
chr1	200411799	200475513	26258	uc284mtx.1	ENSG00000230623.3
chr1	234669522	234696153	26261	uc057qmk.1	ENSG00000230628.1
chr1	172136530	172144794	26262	uc031prh.2	ENSG00000230630.2
chr1	92074532	92075441	26274	uc031uhi.2	ENSG00000230667.5
chr1	8878834	8879894	26281	uc021oft.2	ENSG00000230679.1
chr1	175203227	175204849	26286	uc057nmn.1	ENSG00000230687.1
chr1	911434	914948	26292	uc001abu.1	ENSG00000230699.2
chr1	24066773	24083565	26294	uc057diq.1	ENSG00000230703.1
chr1	169762928	169764648	26295	uc057nes.1	ENSG00000230704.1
chr1	218031834	218033660	26300	uc057plx.1	ENSG00000230714.1
chr1	54621476	54628438	26305	uc057guy.1	ENSG00000230728.1
chr1	89629724	89676386	26311	uc057iet.1	ENSG00000230735.1
chr1	103414878	103425465	26321	uc057isq.1	ENSG00000230759.1
chr1	105587693	105618928	26323	uc057itu.1	ENSG00000230768.7
chr1	63320883	63322436	26333	uc057hed.1	ENSG00000230798.5
chr1	121360155	121397905	26336	uc031uqc.1	ENSG00000230806.1
chr1	82903182	83166815	26338	uc057hxt.1	ENSG00000230817.5
chr1	102763321	102853842	26353	uc057isj.1	ENSG00000230864.1
chr1	41535442	41535868	26357	uc057fij.1	ENSG00000230881.1
chr1	45694683	45697075	26361	uc057gby.1	ENSG00000230896.1
chr1	166147781	166165095	26362	uc057mzz.1	ENSG00000230898.1
chr1	119368945	119370331	26372	uc031unr.2	ENSG00000230921.1
chr1	209428819	209432537	26377	uc057pbj.1	ENSG00000230937.9
chr1	37860696	37861580	26385	uc057exx.1	ENSG00000230955.1
chr1	1891470	1892658	26424	uc057bjn.1	ENSG00000231050.1
chr1	211681763	211687459	26429	uc057peg.1	ENSG00000231057.3
chr1	155195003	155200346	26432	uc057lnk.2	ENSG00000231064.5
chr1	150973122	150975534	26434	uc057krj.1	ENSG00000231073.1
chr1	66826941	66828558	26438	uc057hiq.1	ENSG00000231080.1
chr1	55217860	55234177	26442	uc057gwi.1	ENSG00000231090.1
chr1	21293289	21299774	26448	uc001beo.3	ENSG00000231105.1
chr1	113812378	113823496	26459	uc057joa.1	ENSG00000231128.5
chr1	33868952	33885458	26475	uc001bxr.4	ENSG00000231163.5
chr1	190624889	190801658	26480	uc021pgm.3	ENSG00000231175.1
chr1	148290889	148297271	26492	uc057khf.2	ENSG00000231196.4
chr1	112177233	112360528	26511	uc057jkb.1	ENSG00000231246.1
chr1	60660226	60867998	26515	uc284mpn.1	ENSG00000231252.2
chr1	234261705	234274465	26523	uc057qln.1	ENSG00000231272.1
chr1	111599654	111608318	26551	uc021ors.2	ENSG00000231346.5
chr1	83445966	83462687	26555	uc001diy.5	ENSG00000231364.2
chr1	119140729	119275973	26556	uc001ehp.2	ENSG00000231365.5
chr1	170460452	170517706	26570	uc057nfk.1	ENSG00000231407.5
chr1	48078786	48082196	26573	uc057gii.1	ENSG00000231413.1
chr1	171247579	171251794	26579	uc057ngs.1	ENSG00000231424.2
chr1	121412718	121429274	26583	uc057jxz.1	ENSG00000231429.2
chr1	111990535	111998842	26585	uc001ebw.5	ENSG00000231437.3
chr1	240588521	240590748	26587	uc057qsa.1	ENSG00000231440.1
chr1	65066626	65067737	26605	uc057hgn.1	ENSG00000231485.1
chr1	203287151	203288801	26614	uc057ooo.1	ENSG00000231507.1
chr1	5086458	5090899	26616	uc057brz.1	ENSG00000231510.1
chr1	243029511	243047825	26617	uc057qub.1	ENSG00000231512.5
chr1	220485103	220487043	26626	uc057pod.1	ENSG00000231529.1
chr1	148414866	148432545	26637	uc284msu.1	ENSG00000231551.7
chr1	228407380	228409694	26642	uc057qet.1	ENSG00000231563.1
chr1	187443627	187477222	26653	uc057nzu.1	ENSG00000231599.1
chr1	167175916	167195789	26656	uc057naw.1	ENSG00000231605.5
chr1	14221890	14223118	26657	uc057cmb.1	ENSG00000231606.1
chr1	245673731	245676478	26661	uc057qya.1	ENSG00000231612.1
chr1	89788913	89790492	26662	uc057iez.1	ENSG00000231613.1
chr1	2814431	2814998	26671	uc057bou.1	ENSG00000231630.1
chr1	209367661	209379690	26680	uc057pbh.1	ENSG00000231648.1
chr1	234372806	234373593	26686	uc057qlr.1	ENSG00000231663.1
chr1	158132043	158140639	26687	uc001frq.4	ENSG00000231666.6
chr1	101323836	101377313	26688	uc057isb.1	ENSG00000231671.1
chr1	204277004	204277948	26701	uc057oqo.1	ENSG00000231691.1
chr1	194350942	194352426	26708	uc057ocd.1	ENSG00000231714.1
chr1	199148597	199393307	26709	uc057oez.1	ENSG00000231718.1
chr1	58838447	58851254	26719	uc057gzg.1	ENSG00000231740.1
chr1	234527890	234531779	26729	uc001hwe.3	ENSG00000231768.1
chr1	9672425	9687555	26737	uc057caz.1	ENSG00000231789.2
chr1	184329070	184332826	26738	uc057nwt.1	ENSG00000231791.1
chr1	217892899	217920804	26744	uc031psc.1	ENSG00000231814.2
chr1	6443033	6447006	26769	uc057bui.1	ENSG00000231868.1
chr1	201688258	201829559	26771	uc031vjy.2	ENSG00000231871.5
chr1	238485444	238538305	26774	uc057qqy.1	ENSG00000231877.1
chr1	30415824	30421108	26804	uc057ebz.1	ENSG00000231949.1
chr1	25208138	25209437	26806	uc057dkw.2	ENSG00000231953.2
chr1	179829608	179836124	26811	uc057nqi.1	ENSG00000231966.1
chr1	239915438	239916955	26820	uc057qrn.1	ENSG00000231979.1
chr1	71570955	71573558	26823	uc057hop.1	ENSG00000231985.1
chr1	96254068	96374125	26825	uc057ioh.1	ENSG00000231987.1
chr1	95120146	95138554	26827	uc057ims.1	ENSG00000231992.1
chr1	89583240	89632191	26829	uc057ier.1	ENSG00000231999.6
chr1	193304744	193365953	26860	uc057obz.1	ENSG00000232077.1
chr1	243164637	243169445	26866	uc057quw.1	ENSG00000232085.1
chr1	155045190	155046118	26868	uc057lko.1	ENSG00000232093.1
chr1	218043504	218059140	26871	uc057ply.1	ENSG00000232100.1
chr1	173635772	173637134	26876	uc057njh.1	ENSG00000232113.1
chr1	243702856	243740821	26901	uc057qvy.1	ENSG00000232184.1
chr1	160931738	160934380	26902	uc057mma.1	ENSG00000232188.1
chr1	245206443	245234501	26904	uc057qxw.1	ENSG00000232192.1
chr1	167820405	167821224	26906	uc057ncj.1	ENSG00000232194.1
chr1	189775464	189814918	26911	uc057oae.1	ENSG00000232212.1
chr1	201113952	201127184	26920	uc057ogk.1	ENSG00000232237.3
chr1	54416255	54420860	26922	uc057guq.1	ENSG00000232245.1
chr1	148162359	148163840	26930	uc057kgd.1	ENSG00000232265.7
chr1	67832302	68202987	26937	uc001deb.3	ENSG00000232284.7
chr1	24307555	24321901	26944	uc057diu.1	ENSG00000232298.2
chr1	182127296	182128665	26951	uc057ntb.1	ENSG00000232309.1
chr1	35739388	35743576	26960	uc057etc.1	ENSG00000232335.1
chr1	247210690	247241823	26964	uc057qzz.1	ENSG00000232347.1
chr1	12938471	12947580	26997	uc031tpn.1	ENSG00000232423.5
chr1	221508558	221510979	26999	uc057pox.1	ENSG00000232436.1
chr1	58882871	58903679	27005	uc284mox.1	ENSG00000232453.6
chr1	218344195	218345678	27014	uc031psd.1	ENSG00000232480.1
chr1	192517638	192567217	27019	uc057oau.1	ENSG00000232498.1
chr1	155609775	155610380	27026	uc057lqs.1	ENSG00000232519.2
chr1	144227029	144250288	27030	uc031urb.2	ENSG00000232527.7
chr1	151540515	151561855	27036	uc057kxk.1	ENSG00000232536.1
chr1	209147266	209155101	27037	uc057pbf.1	ENSG00000232537.1
chr1	97394153	97420141	27040	uc057iot.1	ENSG00000232542.1
chr1	23907110	23907885	27045	uc057dhv.1	ENSG00000232557.3
chr1	111853761	111856905	27046	uc031ulu.1	ENSG00000232558.1
chr1	180949698	180954887	27054	uc057nsg.1	ENSG00000232586.1
chr1	4571480	4594009	27058	uc284mmj.1	ENSG00000232596.2
chr1	224208746	224213279	27070	uc057ptu.1	ENSG00000232628.5
chr1	119328251	119356182	27082	uc057jve.1	ENSG00000232650.5
chr1	151280023	151281929	27089	uc001exo.5	ENSG00000232671.5
chr1	222041704	222064763	27092	uc057pph.1	ENSG00000232679.1
chr1	143736065	143739506	27107	uc010pbe.2	ENSG00000232721.2
chr1	53304535	53307462	27121	uc057grt.1	ENSG00000232762.1
chr1	110943466	110952848	27133	uc057jgk.1	ENSG00000232811.1
chr1	208728687	208733184	27134	uc057pbd.1	ENSG00000232812.1
chr1	99004275	99148852	27138	uc001dsd.1	ENSG00000232825.1
chr1	183460873	183471746	27150	uc001gqe.4	ENSG00000232860.7
chr1	97095922	97322955	27154	uc031pne.1	ENSG00000232878.3
chr1	163161674	163213023	27159	uc057mwb.1	ENSG00000232892.1
chr1	114206426	114262278	27161	uc057jpl.1	ENSG00000232895.2
chr1	8424644	8434838	27168	uc057bzg.1	ENSG00000232912.5
chr1	151765708	151766389	27176	uc057kyq.1	ENSG00000232937.1
chr1	170024076	170024683	27186	uc057nfc.1	ENSG00000232959.1
chr1	230592659	230595583	27189	uc057qgz.1	ENSG00000232964.2
chr1	108734255	108734725	27191	uc057ivx.1	ENSG00000232971.2
chr1	53069937	53085502	27200	uc057gqq.1	ENSG00000232993.1
chr1	163248274	163321792	27201	uc057mwe.1	ENSG00000232995.7
chr1	83575775	83860996	27206	uc001diz.6	ENSG00000233008.5
chr1	121090288	121097655	27213	uc057jxk.1	ENSG00000233029.3
chr1	149785658	149793020	27214	uc057klj.1	ENSG00000233030.2
chr1	105927624	106028062	27222	uc284mrl.1	ENSG00000233047.6
chr1	83979117	83984300	27232	uc057hyj.1	ENSG00000233061.1
chr1	20732879	20733952	27236	uc057czw.1	ENSG00000233069.1
chr1	16006159	16006671	27241	uc057cpz.1	ENSG00000233078.1
chr1	55945086	55950119	27242	uc057gwn.1	ENSG00000233079.1
chr1	77346045	77349585	27253	uc057htg.1	ENSG00000233099.1
chr1	116423723	116478808	27273	uc057jsc.1	ENSG00000233154.5
chr1	101025918	101087171	27281	uc031ujg.2	ENSG00000233184.6
chr1	54887562	54888718	27287	uc057gvx.1	ENSG00000233203.6
chr1	153750982	153752176	27297	uc057ldd.1	ENSG00000233222.2
chr1	2811849	2812692	27301	uc057bot.1	ENSG00000233234.1
chr1	33350351	33363245	27305	uc057eps.1	ENSG00000233246.1
chr1	54980949	54992274	27313	uc057gwb.1	ENSG00000233271.1
chr1	82215219	82261133	27317	uc057hxr.1	ENSG00000233290.1
chr1	3940616	3955262	27321	uc001ali.3	ENSG00000233304.6
chr1	234212605	234215088	27331	uc001hvz.1	ENSG00000233332.1
chr1	13146980	13147460	27333	uc057cku.1	ENSG00000233336.1
chr1	239707342	239730465	27343	uc057qrj.1	ENSG00000233355.6
chr1	102199738	102389630	27345	uc057isi.1	ENSG00000233359.1
chr1	30140262	30141607	27350	uc057ebx.1	ENSG00000233372.1
chr1	224611403	224616220	27353	uc057pvr.2	ENSG00000233384.2
chr1	146052602	146061948	27358	uc057kcq.1	ENSG00000233396.7
chr1	30013951	30037612	27360	uc001bry.4	ENSG00000233399.2
chr1	50206083	50223127	27363	uc057gka.1	ENSG00000233407.1
chr1	199006039	199021037	27366	uc001gva.4	ENSG00000233410.1
chr1	167457382	167458661	27367	uc057nbs.1	ENSG00000233411.1
chr1	16533885	16535649	27373	uc031tqu.2	ENSG00000233421.4
chr1	28870482	28877336	27376	uc057eaa.1	ENSG00000233427.1
chr1	21586471	21591187	27378	uc057dbr.1	ENSG00000233431.1
chr1	231522516	231528556	27386	uc057qiz.1	ENSG00000233461.5
chr1	25644543	25659111	27390	uc057dms.1	ENSG00000233478.1
chr1	94145110	94145619	27394	uc057ilg.1	ENSG00000233482.1
chr1	15326679	15343876	27396	uc001awc.1	ENSG00000233485.1
chr1	240400670	240401123	27408	uc057qrw.1	ENSG00000233519.1
chr1	171864186	171864687	27420	uc057nib.1	ENSG00000233540.1
chr1	2013212	2015530	27421	uc001aio.1	ENSG00000233542.1
chr1	68479128	68483539	27437	uc057hkt.1	ENSG00000233589.1
chr1	90782982	90851657	27439	uc284mra.1	ENSG00000233593.7
chr1	44243407	44244273	27441	uc031tze.2	ENSG00000233602.1
chr1	216072464	216086917	27450	uc057pkw.1	ENSG00000233620.5
chr1	37454878	37474411	27451	uc021olm.2	ENSG00000233621.1
chr1	8218189	8220529	27462	uc057byr.1	ENSG00000233645.1
chr1	164769115	164774641	27477	uc021pdx.1	ENSG00000233693.1
chr1	226992139	226993206	27483	uc057pzq.1	ENSG00000233706.1
chr1	37799719	37800879	27489	uc057ext.1	ENSG00000233728.1
chr1	115099671	115102658	27491	uc057jre.1	ENSG00000233730.1
chr1	240177838	240179644	27494	uc057qrq.1	ENSG00000233735.5
chr1	25043706	25113119	27499	uc057dku.1	ENSG00000233755.1
chr1	32349193	32350663	27505	uc057ekh.1	ENSG00000233775.1
chr1	203298757	203305309	27509	uc001gzp.3	ENSG00000233791.5
chr1	154579064	154579663	27551	uc057liq.1	ENSG00000233875.1
chr1	191221158	191228467	27553	uc057oan.1	ENSG00000233882.2
chr1	74468512	74469543	27560	uc057hqi.1	ENSG00000233894.1
chr1	95474736	95479356	27567	uc021oqf.1	ENSG00000233907.1
chr1	229223460	229227562	27572	uc057qfn.1	ENSG00000233920.1
chr1	15807168	15809348	27588	uc009vol.2	ENSG00000233954.6
chr1	73306169	73338877	27594	uc001dfx.3	ENSG00000233973.6
chr1	27660327	27662722	27595	uc057dwb.1	ENSG00000233975.1
chr1	170174402	170241287	27599	uc057nfg.1	ENSG00000233985.1
chr1	217781197	217785120	27624	uc057plu.1	ENSG00000234070.1
chr1	243005844	243007468	27642	uc057qua.1	ENSG00000234116.1
chr1	201035095	201043073	27646	uc057ogi.1	ENSG00000234132.2
chr1	166475771	166490039	27652	uc057nac.1	ENSG00000234142.1
chr1	16197853	16198357	27663	uc057cqq.1	ENSG00000234166.1
chr1	80535754	80646788	27675	uc057hws.1	ENSG00000234184.5
chr1	147777589	147788953	27678	uc057kfj.1	ENSG00000234190.1
chr1	161671977	161674824	27690	uc057mtl.1	ENSG00000234211.2
chr1	145926874	145941203	27693	uc057kbn.1	ENSG00000234222.6
chr1	147002281	147003184	27696	uc057kdw.1	ENSG00000234225.2
chr1	149677497	149747812	27699	uc057kky.1	ENSG00000234232.6
chr1	211132587	211133374	27700	uc057pdd.1	ENSG00000234233.1
chr1	68496675	68538627	27710	uc001den.3	ENSG00000234264.1
chr1	227393590	227431035	27714	uc001hqv.4	ENSG00000234277.2
chr1	148271883	148280749	27719	uc057khe.1	ENSG00000234283.1
chr1	62896008	62901639	27733	uc057hdo.1	ENSG00000234318.1
chr1	2212522	2220738	27755	uc057blm.1	ENSG00000234396.3
chr1	160537072	160571458	27762	uc057mkw.1	ENSG00000234425.1
chr1	238276036	238287016	27782	uc057qqw.1	ENSG00000234464.1
chr1	225447242	225465343	27788	uc057pwp.1	ENSG00000234476.1
chr1	226148002	226155071	27790	uc057pyd.1	ENSG00000234478.1
chr1	36773139	36775768	27791	uc057evv.1	ENSG00000234481.1
chr1	74577429	74626098	27797	uc001dgh.3	ENSG00000234497.5
chr1	9182003	9196284	27815	uc284mmv.1	ENSG00000234546.3
chr1	143877730	143885076	27823	uc057jym.1	ENSG00000234571.1
chr1	53267934	53268601	27826	uc057grp.1	ENSG00000234578.1
chr1	14348954	14391575	27830	uc057cmc.2	ENSG00000234593.2
chr1	239898015	239899872	27834	uc031vtb.2	ENSG00000234601.1
chr1	151841876	151850385	27839	uc057kzj.1	ENSG00000234614.1
chr1	202000093	202010353	27867	uc057oko.1	ENSG00000234678.1
chr1	43354683	43358658	27875	uc057fms.1	ENSG00000234694.1
chr1	173863900	173868882	27898	uc057nkb.1	ENSG00000234741.7
chr1	221330079	221336296	27903	uc057pov.1	ENSG00000234754.1
chr1	203127258	203127954	27913	uc057ony.1	ENSG00000234775.1
chr1	58785159	58899594	27925	uc001czf.3	ENSG00000234807.5
chr1	55581060	55832572	27927	uc284mot.1	ENSG00000234810.2
chr1	192937299	192948257	27948	uc057obf.1	ENSG00000234871.1
chr1	212299494	212331713	27963	uc057pfi.1	ENSG00000234915.1
chr1	42678734	42681659	27964	uc001chr.4	ENSG00000234917.2
chr1	81513879	81557702	27983	uc057hxf.1	ENSG00000234953.2
chr1	121087527	121116676	27997	uc057jxj.1	ENSG00000234998.1
chr1	109884175	109886264	27998	uc057jck.1	ENSG00000235005.1
chr1	79323768	79324863	28002	uc057hwn.1	ENSG00000235011.2
chr1	246690046	246691821	28006	uc057qzb.1	ENSG00000235021.1
chr1	58060138	58080274	28019	uc057gyn.1	ENSG00000235038.1
chr1	23549138	23550915	28025	uc057dgc.1	ENSG00000235052.1
chr1	4412050	4424687	28026	uc001alj.3	ENSG00000235054.3
chr1	71048854	71067184	28037	uc057hmu.1	ENSG00000235079.1
chr1	246025896	246035603	28042	uc057qyo.1	ENSG00000235096.2
chr1	1418421	1421444	28044	uc010nyo.3	ENSG00000235098.8
chr1	201723293	201737506	28054	uc057ojg.1	ENSG00000235121.1
chr1	3712199	3714298	28060	uc057bqh.1	ENSG00000235131.1
chr1	30858157	30860254	28068	uc057ecm.1	ENSG00000235143.1
chr1	587628	594768	28069	uc057avq.1	ENSG00000235146.2
chr1	232160090	232185643	28072	uc057qjv.1	ENSG00000235152.1
chr1	3772787	3775982	28082	uc001akw.6	ENSG00000235169.7
chr1	19591801	19596832	28088	uc057cwz.1	ENSG00000235185.1
chr1	67522346	67532612	28094	uc057hjx.2	ENSG00000235200.2
chr1	117295519	117321336	28096	uc057jtn.1	ENSG00000235202.1
chr1	59055998	59078116	28100	uc057gzn.1	ENSG00000235215.2
chr1	9501091	9503471	28115	uc057cat.1	ENSG00000235263.1
chr1	170598853	170647339	28135	uc057nft.1	ENSG00000235303.1
chr1	41242574	41284861	28150	uc057fia.1	ENSG00000235358.1
chr1	110487679	110490258	28165	uc031uli.1	ENSG00000235407.1
chr1	19814366	19819502	28175	uc057cxv.1	ENSG00000235434.1
chr1	69243371	69249423	28182	uc057hkw.1	ENSG00000235446.1
chr1	199016132	199076735	28200	uc057oey.1	ENSG00000235492.1
chr1	94928027	94963270	28206	uc021oqc.4	ENSG00000235501.5
chr1	110177642	110178719	28215	uc057jdf.1	ENSG00000235526.1
chr1	113923999	113929318	28216	uc057jow.1	ENSG00000235527.6
chr1	62688481	62710694	28226	uc057hdk.1	ENSG00000235545.1
chr1	53114575	53118609	28228	uc001cva.1	ENSG00000235563.1
chr1	169310664	169322479	28234	uc057ndv.1	ENSG00000235575.1
chr1	56145720	56155224	28248	uc057gwo.1	ENSG00000235612.1
chr1	175538774	175556818	28253	uc057nmr.1	ENSG00000235628.1
chr1	11609530	11613355	28259	uc031tol.2	ENSG00000235643.1
chr1	231184097	231187627	28281	uc031pss.2	ENSG00000235710.4
chr1	168763364	168774490	28295	uc057nde.1	ENSG00000235736.1
chr1	54516411	54517259	28297	uc057gut.1	ENSG00000235741.1
chr1	247639748	247747062	28301	uc057raq.1	ENSG00000235749.2
chr1	175156986	175192943	28302	uc001gko.4	ENSG00000235750.9
chr1	97796964	97798066	28313	uc031uik.2	ENSG00000235777.1
chr1	70947378	70951493	28317	uc057hmq.1	ENSG00000235782.1
chr1	31644048	31659776	28321	uc057eez.1	ENSG00000235790.7
chr1	100995472	100996260	28322	uc057irn.1	ENSG00000235795.1
chr1	212624283	212626771	28346	uc010pth.1	ENSG00000235862.2
chr1	143499186	143500512	28356	uc057jye.1	ENSG00000235887.2
chr1	155562041	155563646	28370	uc057lqr.1	ENSG00000235919.4
chr1	77881347	77889539	28372	uc031uek.1	ENSG00000235927.4
chr1	116164283	116166241	28374	uc057jrr.1	ENSG00000235933.1
chr1	152842867	152843983	28378	uc001fas.5	ENSG00000235942.2
chr1	21415897	21417492	28402	uc057dbc.1	ENSG00000236009.1
chr1	176207647	176229330	28408	uc057nne.1	ENSG00000236021.1
chr1	187092841	187360323	28413	uc057nzs.1	ENSG00000236030.1
chr1	243545531	243548329	28414	uc057qvs.1	ENSG00000236031.1
chr1	15334165	15335464	28418	uc057cmv.1	ENSG00000236045.1
chr1	32987074	33032469	28427	uc001bwn.3	ENSG00000236065.2
chr1	192529578	192538102	28428	uc057oav.1	ENSG00000236069.1
chr1	94318478	94324569	28438	uc057ill.1	ENSG00000236098.1
chr1	117025481	117059490	28454	uc057jsv.1	ENSG00000236137.1
chr1	145286609	145287755	28455	uc057jzv.1	ENSG00000236140.1
chr1	43699922	43707341	28479	uc001cjy.6	ENSG00000236200.5
chr1	165598462	165623331	28482	uc057myh.1	ENSG00000236206.1
chr1	222089168	222387434	28492	uc057ppi.1	ENSG00000236230.1
chr1	234268582	234272500	28499	uc057qlo.1	ENSG00000236244.1
chr1	155211150	155213819	28505	uc057lny.1	ENSG00000236263.1
chr1	7810241	7827342	28506	uc057bxw.1	ENSG00000236266.1
chr1	82973881	82984922	28508	uc057hxv.1	ENSG00000236268.5
chr1	8875787	8878007	28509	uc057bzw.1	ENSG00000236269.1
chr1	216194050	216204366	28517	uc057plc.1	ENSG00000236292.1
chr1	148479823	148483679	28535	uc001ejt.4	ENSG00000236334.2
chr1	30409559	30411638	28536	uc057eby.1	ENSG00000236335.1
chr1	56963885	56996757	28540	uc057gxc.1	ENSG00000236341.1
chr1	234357005	234365828	28550	uc057qlp.1	ENSG00000236358.1
chr1	165895878	165900683	28552	uc057mzp.1	ENSG00000236364.3
chr1	232174931	232180113	28555	uc057qjw.1	ENSG00000236372.1
chr1	201673104	201674144	28566	uc057ojf.1	ENSG00000236390.1
chr1	3900403	3917225	28578	uc010nzo.3	ENSG00000236423.5
chr1	152205857	152207057	28581	uc057kzx.1	ENSG00000236427.1
chr1	51264915	51266074	28584	uc057gkp.1	ENSG00000236434.2
